Ticker,Company Name,Industry,Sector,Year, Market Cap , Tangible Book Value , Goodwill , Other Intangible Assets ,Multiplier,Data Value ,Data Value as % of Market Cap
ACGL,Arch Capital Group Ltd.,Insurance - Diversified,Financial Services,2020,12660141494,,,,0.1625,2057272993,0.1625
ADM,Archer-Daniels-Midland Company,Farm Products,Consumer Defensive,2024,23904442140,15662000000,4509000000,2260000000,0.1625,2439359348,0.102
ADM,Archer-Daniels-Midland Company,Farm Products,Consumer Defensive,2023,33174168343,18124000000,4103000000,2238000000,0.1625,3476064856,0.1048
ADM,Archer-Daniels-Midland Company,Farm Products,Consumer Defensive,2022,41175869875,18072000000,4162000000,2382000000,0.1625,4817778855,0.117
ADM,Archer-Daniels-Midland Company,Farm Products,Consumer Defensive,2021,29609749349,16020000000,4182000000,2565000000,0.1625,3304721769,0.1116
ADM,Archer-Daniels-Midland Company,Farm Products,Consumer Defensive,2020,21403634341,,,,0.1625,3478090580,0.1625
ANET,Arista Networks Inc,Computer Hardware,Technology,2024,1.42E+11,9664267000,268532000,62008000,0.1625,21601648043,0.1518
ANET,Arista Networks Inc,Computer Hardware,Technology,2023,73832269465,6861760000,268531000,88768000,0.1625,10940768876,0.1482
ANET,Arista Networks Inc,Computer Hardware,Technology,2022,37623938511,4497691000,265924000,122205000,0.1625,5446086183,0.1448
ANET,Arista Networks Inc,Computer Hardware,Technology,2021,45276009847,3696648000,188397000,93555000,0.1625,6802463500,0.1502
ANET,Arista Networks Inc,Computer Hardware,Technology,2020,22717973397,,,,0.1625,3691670677,0.1625
AJG,Arthur J. Gallagher & Co.,Insurance Brokers,Financial Services,2024,72298398376,3379300000,12270200000,4530100000,0.1625,13929402236,0.1927
AJG,Arthur J. Gallagher & Co.,Insurance Brokers,Financial Services,2023,56730506722,-5293600000,11475600000,4633300000,0.1625,12696613592,0.2238
AJG,Arthur J. Gallagher & Co.,Insurance Brokers,Financial Services,2022,47281708630,-3671300000,9489400000,3372100000,0.1625,10369857652,0.2193
AJG,Arthur J. Gallagher & Co.,Insurance Brokers,Financial Services,2021,41792055106,-4060100000,8666200000,3954000000,0.1625,9501757705,0.2274
AJG,Arthur J. Gallagher & Co.,Insurance Brokers,Financial Services,2020,29796449600,,,,0.1625,4841923060,0.1625
AIZ,"Assurant, Inc.",Insurance - Property & Casualty,Financial Services,2024,10803671936,1947100000,2616000000,543600000,0.1625,1952627940,0.1807
AIZ,"Assurant, Inc.",Insurance - Property & Casualty,Financial Services,2023,8384493110,1549700000,2608800000,651000000,0.1625,1640371380,0.1956
AIZ,"Assurant, Inc.",Insurance - Property & Casualty,Financial Services,2022,6154697077,724000000,2603000000,901700000,0.1625,1452002025,0.2359
AIZ,"Assurant, Inc.",Insurance - Property & Casualty,Financial Services,2021,7443684300,1589900000,2571600000,1302600000,0.1625,1580797449,0.2124
AIZ,"Assurant, Inc.",Insurance - Property & Casualty,Financial Services,2020,6297255342,,,,0.1625,1023303993,0.1625
T,AT&T Inc.,Telecom Services,Communication Services,2024,1.61E+11,-12065000000,63432000000,68858000000,0.1625,49700309869,0.3078
T,AT&T Inc.,Telecom Services,Communication Services,2023,1.13E+11,-13087000000,67854000000,64648000000,0.1625,41989063710,0.3722
T,AT&T Inc.,Telecom Services,Communication Services,2022,1.16E+11,-22989000000,67895000000,61551000000,0.1625,43645032516,0.3758
T,AT&T Inc.,Telecom Services,Communication Services,2021,1.10E+11,64634000000,92740000000,26481000000,0.1625,26699415428,0.2433
T,AT&T Inc.,Telecom Services,Communication Services,2020,1.15E+11,,,,0.1625,18674417343,0.1625
ATO,Atmos Energy Corporation,Utilities - Regulated Gas,Utilities,2024,21710188955,11343568000,731257000,82844000,0.1625,1816867318,0.0837
ATO,Atmos Energy Corporation,Utilities - Regulated Gas,Utilities,2023,16201713106,10046605000,731257000,92202000,0.1625,1134017155,0.07
ATO,Atmos Energy Corporation,Utilities - Regulated Gas,Utilities,2022,15810925933,,731257000,,0.1625,2688104727,0.17
ATO,Atmos Energy Corporation,Utilities - Regulated Gas,Utilities,2021,12831147897,,731257000,,0.1625,2203890796,0.1718
ATO,Atmos Energy Corporation,Utilities - Regulated Gas,Utilities,2020,13489164134,,,,0.1625,2191989172,0.1625
ADSK,"Autodesk, Inc.",Software - Application,Technology,2025,65346575474,-2195000000,4242000000,574000000,0.1625,11758106015,0.1799
ADSK,"Autodesk, Inc.",Software - Application,Technology,2023,46181139110,-2887000000,3625000000,407000000,0.1625,8628772605,0.1868
ADSK,"Autodesk, Inc.",Software - Application,Technology,2022,51334064821,-3249000000,3604000000,494000000,0.1625,9535673033,0.1858
ADSK,"Autodesk, Inc.",Software - Application,Technology,2021,61267852077,-1940300000,2706500000,199300000,0.1625,10743517213,0.1754
ADP,"Automatic Data Processing, Inc.",Software - Application,Technology,2024,95665273475,858000000,2353600000,1336000000,0.1625,16005741940,0.1673
ADP,"Automatic Data Processing, Inc.",Software - Application,Technology,2023,84976252106,-173900000,2339400000,1343600000,0.1625,14435387217,0.1699
ADP,"Automatic Data Processing, Inc.",Software - Application,Technology,2022,81943991120,-408300000,2300500000,1333100000,0.1625,13972707307,0.1705
ADP,"Automatic Data Processing, Inc.",Software - Application,Technology,2021,74784634991,2121600000,2338400000,1210100000,0.1625,12384374436,0.1656
ADP,"Automatic Data Processing, Inc.",Software - Application,Technology,2020,54474533160,,,,0.1625,8852111638,0.1625
AZO,"AutoZone, Inc.",Specialty Retail,Consumer Cyclical,2024,53121365475,,302645000,,0.1625,8681401702,0.1634
AZO,"AutoZone, Inc.",Specialty Retail,Consumer Cyclical,2023,42268505943,,302645000,,0.1625,6917812028,0.1637
AZO,"AutoZone, Inc.",Specialty Retail,Consumer Cyclical,2022,35835886784,,302645000,,0.1625,5872511415,0.1639
AZO,"AutoZone, Inc.",Specialty Retail,Consumer Cyclical,2021,25906160389,,302645000,,0.1625,4258930876,0.1644
AZO,"AutoZone, Inc.",Specialty Retail,Consumer Cyclical,2020,20230435332,,,1443000,0.1625,3287680229,0.1625
AVB,"AvalonBay Communities, Inc.",REIT - Residential,Real Estate,2024,31185902028,11941092000,,,0.1625,3127281629,0.1003
AVB,"AvalonBay Communities, Inc.",REIT - Residential,Real Estate,2023,25683297440,11784791000,,,0.1625,2258507296,0.0879
AVB,"AvalonBay Communities, Inc.",REIT - Residential,Real Estate,2022,21446625787,11256238000,,,0.1625,1655938015,0.0772
AVB,"AvalonBay Communities, Inc.",REIT - Residential,Real Estate,2021,32247978197,10936461000,,,0.1625,3463121544,0.1074
AVB,"AvalonBay Communities, Inc.",REIT - Residential,Real Estate,2020,19638617295,,,,0.1625,3191275310,0.1625
AVY,Avery Dennison Corporation,Packaging & Containers,Consumer Cyclical,2024,14677036508,-419200000,1976200000,755300000,0.1625,2897007182,0.1974
AVY,Avery Dennison Corporation,Packaging & Containers,Consumer Cyclical,2023,15486492918,-734800000,2013600000,849100000,0.1625,3101148849,0.2002
AVY,Avery Dennison Corporation,Packaging & Containers,Consumer Cyclical,2022,13855973136,-670500000,1862400000,840300000,0.1625,2799740635,0.2021
AVY,Avery Dennison Corporation,Packaging & Containers,Consumer Cyclical,2021,16056434230,-868500000,1881500000,911400000,0.1625,3204148062,0.1996
AVY,Avery Dennison Corporation,Packaging & Containers,Consumer Cyclical,2020,11331647749,,,,0.1625,1841392759,0.1625
AXON,"Axon Enterprise, Inc.",Aerospace & Defense,Industrials,2024,46997764817,1395670000,756838000,175157000,0.1625,7561789595,0.1609
AXON,"Axon Enterprise, Inc.",Aerospace & Defense,Industrials,2023,19727130857,1538281000,57945000,19539000,0.1625,2968279252,0.1505
AXON,"Axon Enterprise, Inc.",Aerospace & Defense,Industrials,2022,12941771906,1211350000,44983000,12158000,0.1625,1915478972,0.148
AXON,"Axon Enterprise, Inc.",Aerospace & Defense,Industrials,2021,12060609532,988787000,43592000,15470000,0.1625,1808768736,0.15
AXON,"Axon Enterprise, Inc.",Aerospace & Defense,Industrials,2020,9501885014,,,,0.1625,1544056315,0.1625
BKR,Baker Hughes Company,Oil & Gas Equipment & Services,Energy,2024,40703101417,7026000000,6078000000,3951000000,0.1625,7102241480,0.1745
BKR,Baker Hughes Company,Oil & Gas Equipment & Services,Energy,2023,32759327635,5289000000,6137000000,4093000000,0.1625,6126303241,0.187
BKR,Baker Hughes Company,Oil & Gas Equipment & Services,Energy,2022,27074646268,4416000000,5930000000,4179000000,0.1625,5324742519,0.1967
BKR,Baker Hughes Company,Oil & Gas Equipment & Services,Energy,2021,22460677511,6656000000,5959000000,4131000000,0.1625,4207885096,0.1873
BKR,Baker Hughes Company,Oil & Gas Equipment & Services,Energy,2020,18546981533,,,,0.1625,3013884499,0.1625
BALL,Ball Corporation,Packaging & Containers,Consumer Cyclical,2024,15500493086,678000000,4172000000,1080000000,0.1625,3262105127,0.2105
BALL,Ball Corporation,Packaging & Containers,Consumer Cyclical,2023,15894690206,-1661000000,4250000000,1248000000,0.1625,3746224658,0.2357
BALL,Ball Corporation,Packaging & Containers,Consumer Cyclical,2022,14125532572,-2125000000,4235000000,1417000000,0.1625,3559161543,0.252
BALL,Ball Corporation,Packaging & Containers,Consumer Cyclical,2021,25363462149,-2381000000,4378000000,1688000000,0.1625,5494200099,0.2166
BALL,Ball Corporation,Packaging & Containers,Consumer Cyclical,2020,24658771864,,,,0.1625,4007050428,0.1625
BAC,Bank of America Corporation,Banks - Diversified,Financial Services,2024,3.35E+11,2.27E+11,69021000000,,0.1625,28801154170,0.086
BAC,Bank of America Corporation,Banks - Diversified,Financial Services,2023,2.49E+11,2.23E+11,69021000000,,0.1625,15485561406,0.0622
BAC,Bank of America Corporation,Banks - Diversified,Financial Services,2022,2.37E+11,2.04E+11,69022000000,,0.1625,16587716547,0.0699
BAC,Bank of America Corporation,Banks - Diversified,Financial Services,2021,3.16E+11,2.01E+11,69022000000,,0.1625,29956650011,0.0947
BAC,Bank of America Corporation,Banks - Diversified,Financial Services,2020,2.06E+11,,,,0.1625,33499545938,0.1625
BAX,Baxter International Inc.,Medical Instruments & Supplies,Healthcare,2024,14892079903,-3474000000,5275000000,5223000000,0.1625,4690412984,0.315
BAX,Baxter International Inc.,Medical Instruments & Supplies,Healthcare,2023,19157922215,2550000000,5793000000,125000000,0.1625,3660462360,0.1911
BAX,Baxter International Inc.,Medical Instruments & Supplies,Healthcare,2022,24627427572,-898000000,6452000000,341000000,0.1625,5251744480,0.2132
BAX,Baxter International Inc.,Medical Instruments & Supplies,Healthcare,2021,41111014238,-8507000000,9836000000,7792000000,0.1625,10927477314,0.2658
BAX,Baxter International Inc.,Medical Instruments & Supplies,Healthcare,2020,37250422238,,,,0.1625,6053193614,0.1625
BDX,"Becton, Dickinson and Company",Medical Instruments & Supplies,Healthcare,2024,67994631053,-11493000000,26465000000,10917000000,0.1625,18991315046,0.2793
BDX,"Becton, Dickinson and Company",Medical Instruments & Supplies,Healthcare,2023,72925066667,-9672000000,24522000000,10947000000,0.1625,19185735833,0.2631
BDX,"Becton, Dickinson and Company",Medical Instruments & Supplies,Healthcare,2022,63331970669,-11648000000,24621000000,12309000000,0.1625,18185370234,0.2871
BDX,"Becton, Dickinson and Company",Medical Instruments & Supplies,Healthcare,2021,65668680929,-12993000000,23886000000,12784000000,0.1625,18741398151,0.2854
BDX,"Becton, Dickinson and Company",Medical Instruments & Supplies,Healthcare,2020,59839642230,,,,0.1625,9723941862,0.1625
BBY,"Best Buy Co., Inc.",Specialty Retail,Consumer Cyclical,2025,17850018236,1809000000,908000000,91000000,0.1625,2769002963,0.1551
BBY,"Best Buy Co., Inc.",Specialty Retail,Consumer Cyclical,2024,14834084006,1542000000,1383000000,128000000,0.1625,2405501151,0.1622
BBY,"Best Buy Co., Inc.",Specialty Retail,Consumer Cyclical,2023,16749872707,1223000000,1383000000,189000000,0.1625,2778566815,0.1659
BBY,"Best Buy Co., Inc.",Specialty Retail,Consumer Cyclical,2022,17845167287,1361000000,1384000000,275000000,0.1625,2948264684,0.1652
BBY,"Best Buy Co., Inc.",Specialty Retail,Consumer Cyclical,2021,19765189800,,,,0.1625,3211843343,0.1625
TECH,Bio-Techne Corporation,Biotechnology,Healthcare,2024,11320745356,589106000,972663000,507081000,0.1625,1984349795,0.1753
TECH,Bio-Techne Corporation,Biotechnology,Healthcare,2023,12302251920,559134000,872737000,534645000,0.1625,2136956237,0.1737
TECH,Bio-Techne Corporation,Biotechnology,Healthcare,2022,13652891786,347388000,822101000,531522000,0.1625,2382108103,0.1745
TECH,Bio-Techne Corporation,Biotechnology,Healthcare,2021,17414517340,112199000,843067000,615968000,0.1625,3048719918,0.1751
TECH,Bio-Techne Corporation,Biotechnology,Healthcare,2020,10136110698,,,,0.1625,1647117988,0.1625
BIIB,Biogen Inc.,Drug Manufacturers - General,Healthcare,2024,22115555971,7024800000,6478900000,3212300000,0.1625,4027067845,0.1821
BIIB,Biogen Inc.,Drug Manufacturers - General,Healthcare,2023,38337704901,6436400000,6219200000,2143800000,0.1625,6542949546,0.1707
BIIB,Biogen Inc.,Drug Manufacturers - General,Healthcare,2022,40135295646,5789300000,5749000000,1850100000,0.1625,6816078043,0.1698
BIIB,Biogen Inc.,Drug Manufacturers - General,Healthcare,2021,35428606911,2977300000,5761100000,2221300000,0.1625,6570477373,0.1855
BIIB,Biogen Inc.,Drug Manufacturers - General,Healthcare,2020,35686226950,,,,0.1625,5799011879,0.1625
BLK,"BlackRock, Inc.",Asset Management,Financial Services,2024,1.59E+11,2663000000,25949000000,20743000000,0.1625,33037702608,0.2074
BLK,"BlackRock, Inc.",Asset Management,Financial Services,2023,1.21E+11,22982000000,15524000000,2734000000,0.1625,18895163705,0.1562
BLK,"BlackRock, Inc.",Asset Management,Financial Services,2022,1.04E+11,20483000000,15341000000,2961000000,0.1625,16566727616,0.1591
BLK,"BlackRock, Inc.",Asset Management,Financial Services,2021,1.31E+11,20440000000,15351000000,3102000000,0.1625,20892944015,0.16
BLK,"BlackRock, Inc.",Asset Management,Financial Services,2020,99451776646,,,,0.1625,16160913705,0.1625
BX,Blackstone Inc.,Asset Management,Financial Services,2024,1.26E+11,17439570000,1890202000,165243000,0.1625,17961646872,0.1426
BX,Blackstone Inc.,Asset Management,Financial Services,2023,90823681970,15983804000,1890202000,201208000,0.1625,12501334295,0.1376
BX,Blackstone Inc.,Asset Management,Financial Services,2022,50948874519,17573578000,1890202000,217287000,0.1625,5765952647,0.1132
BX,Blackstone Inc.,Asset Management,Financial Services,2021,84088491485,19531460000,1890202000,284384000,0.1625,10843887841,0.129
BX,Blackstone Inc.,Asset Management,Financial Services,2020,40366850975,,,,0.1625,6559613283,0.1625
BK,The Bank of New York Mellon Corporation,Banks - Diversified,Financial Services,2024,55242941992,19639000000,16598000000,5527000000,0.1625,9380953074,0.1698
BK,The Bank of New York Mellon Corporation,Banks - Diversified,Financial Services,2023,36130453194,19360000000,16261000000,5284000000,0.1625,6226261144,0.1723
BK,The Bank of New York Mellon Corporation,Banks - Diversified,Financial Services,2022,30612755967,19539000000,16150000000,5161000000,0.1625,5262522845,0.1719
BK,The Bank of New York Mellon Corporation,Banks - Diversified,Financial Services,2021,38052862302,20792000000,17512000000,5087000000,0.1625,6477227624,0.1702
BK,The Bank of New York Mellon Corporation,Banks - Diversified,Financial Services,2020,26371135432,,,,0.1625,4285309508,0.1625
BA,The Boeing Company,Aerospace & Defense,Industrials,2024,1.32E+11,-13955000000,8084000000,1957000000,0.1625,25426748106,0.1919
BA,The Boeing Company,Aerospace & Defense,Industrials,2023,1.92E+11,-27415000000,8093000000,2094000000,0.1625,37314564057,0.1943
BA,The Boeing Company,Aerospace & Defense,Industrials,2022,1.45E+11,-26216000000,8057000000,2311000000,0.1625,29505787858,0.2035
BA,The Boeing Company,Aerospace & Defense,Industrials,2021,1.55E+11,-25476000000,8068000000,2562000000,0.1625,30992566581,0.2004
BA,The Boeing Company,Aerospace & Defense,Industrials,2020,1.60E+11,,,,0.1625,26062004342,0.1625
BKNG,Booking Holdings Inc.,Travel Services,Consumer Cyclical,2024,1.63E+11,-8201000000,2799000000,1382000000,0.1625,28550614316,0.1748
BKNG,Booking Holdings Inc.,Travel Services,Consumer Cyclical,2023,1.14E+11,-7183000000,2826000000,1613000000,0.1625,20356968501,0.1791
BKNG,Booking Holdings Inc.,Travel Services,Consumer Cyclical,2022,65561973578,-1854000000,2807000000,1829000000,0.1625,11708445706,0.1786
BKNG,Booking Holdings Inc.,Travel Services,Consumer Cyclical,2021,78310953459,1234000000,2887000000,2057000000,0.1625,13328404937,0.1702
BKNG,Booking Holdings Inc.,Travel Services,Consumer Cyclical,2020,70892855694,,,,0.1625,11520089050,0.1625
BSX,Boston Scientific Corporation,Medical Devices,Healthcare,2024,1.33E+11,-1770000000,17089000000,6684000000,0.1625,25829404171,0.1936
BSX,Boston Scientific Corporation,Medical Devices,Healthcare,2023,84457007023,-860000000,14387000000,6003000000,0.1625,17177388641,0.2034
BSX,Boston Scientific Corporation,Medical Devices,Healthcare,2022,68320705635,-1250000000,12920000000,5903000000,0.1625,14363977166,0.2102
BSX,Boston Scientific Corporation,Medical Devices,Healthcare,2021,63760592319,-1486000000,11988000000,6120000000,0.1625,13545121252,0.2124
BSX,Boston Scientific Corporation,Medical Devices,Healthcare,2020,52415280553,,,,0.1625,8517483090,0.1625
BMY,Bristol-Myers Squibb Company,Drug Manufacturers - General,Healthcare,2024,1.15E+11,-7255000000,21719000000,1924000000,0.1625,23677631442,0.2062
BMY,Bristol-Myers Squibb Company,Drug Manufacturers - General,Healthcare,2023,99312790866,2000000000,21169000000,6316000000,0.1625,20279641016,0.2042
BMY,Bristol-Myers Squibb Company,Drug Manufacturers - General,Healthcare,2022,1.34E+11,-5237000000,21149000000,15206000000,0.1625,28477482716,0.2131
